phenotype,variant,pm,pf,bm,bf,nm0,nm1,nm2,nf0,nf1,nf2,gene_symbol,gene_region,cms_score,IPA
hct_vena_mean,10_54052960,0.252352747130342,0.0444834658097849,5.21212121212123,3.43956043956044,9,11,0,13,7,0,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,2_234054873,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Exonic,6.27444,IPA
hct_vena_mean,2_234055004,0.255062984297127,0.0237128995978224,5.40659340659343,2.84146341463415,13,7,0,8,10,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234055276,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234057614,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234061317,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234061630,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234063780,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234063910,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234064124,0.255062984297127,0.0218163350302518,5.40659340659343,2.57843137254902,13,7,0,9,8,3,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234064125,0.255062984297127,0.0218163350302518,5.40659340659343,2.57843137254902,13,7,0,9,8,3,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234064352,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234065695,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234066464,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234066741,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234066969,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Exonic,6.27444,IPA
hct_vena_mean,2_234067223,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234067226,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234067785,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234067819,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234067884,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234068006,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234068068,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234068282,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234068476,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234068705,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234069266,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234069323,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234069512,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234069764,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234069811,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234069980,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234070042,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234070085,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234070171,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234070190,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234070233,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234071142,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234071162,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234071241,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_234071249,0.255062984297127,0.0106828635040079,5.40659340659343,3.08187134502924,13,7,0,9,9,2,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,21_27378238,0.25795757348765,0.0157094575761991,-3.83240223463689,-2.57142857142857,5,11,4,8,8,4,APP,Intronic,10.9999,IPA
hct_vena_mean,10_54015776,0.259822571088398,0.0431597277344387,4.08974358974359,-2.05019305019305,5,12,3,6,7,7,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,10_79084725,0.262483157166121,0.0294120939423746,5.86666666666666,4.06666666666667,15,5,0,15,5,0,KCNMA1,Intronic,12.5072,IPA
hct_vena_mean,5_58333041,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58333710,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58342315,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58344324,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58344924,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58346393,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58348728,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58361331,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58362303,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58363900,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58369428,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58371239,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58371987,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58372884,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58377977,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58381186,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58381420,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58382481,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58384144,0.264242610616646,0.00145824300949216,-5.52380952380953,-5.02197802197802,14,6,0,13,7,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58384393,0.264242610616646,0.00145824300949216,-5.52380952380953,-5.02197802197802,14,6,0,13,7,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58384484,0.264242610616646,0.00145824300949216,-5.52380952380953,-5.02197802197802,14,6,0,13,7,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58387311,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58389471,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58391914,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58406404,0.264242610616646,0.0124398146554782,-5.52380952380953,-4.04166666666667,14,6,0,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,21_27314945,0.267266141227762,0.0170705264406789,-3.84795321637427,-3.41935483870968,6,11,3,7,12,1,APP,Intronic,10.9999,IPA
hct_vena_mean,2_46530078,0.271407554974154,0.039039809085019,-3.76136363636365,-2.19148936170213,14,4,2,9,7,4,EPAS1,Intronic,8.7154,IPA
hct_vena_mean,2_46534220,0.271407554974154,0.039039809085019,-3.76136363636365,-2.19148936170213,14,4,2,9,7,4,EPAS1,Intronic,8.7154,IPA
hct_vena_mean,2_46537056,0.271407554974154,0.039039809085019,-3.76136363636365,-2.19148936170213,14,4,2,9,7,4,EPAS1,Intronic,8.7154,IPA
hct_vena_mean,5_58334645,0.274138735927203,0.0124398146554782,-4.33587786259543,-4.04166666666667,14,5,1,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58336193,0.274138735927203,0.0124398146554782,-4.33587786259543,-4.04166666666667,14,5,1,12,8,0,PDE4D,Intronic; Promoter,9.97257,IPA
hct_vena_mean,5_58339046,0.274138735927203,0.0124398146554782,-4.33587786259543,-4.04166666666667,14,5,1,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58340584,0.274138735927203,0.0124398146554782,-4.33587786259543,-4.04166666666667,14,5,1,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58342737,0.274138735927203,0.0124398146554782,-4.33587786259543,-4.04166666666667,14,5,1,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58344518,0.274138735927203,0.0124398146554782,-4.33587786259543,-4.04166666666667,14,5,1,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58368330,0.274138735927203,0.0124398146554782,-4.33587786259543,-4.04166666666667,14,5,1,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58368903,0.274138735927203,0.0124398146554782,-4.33587786259543,-4.04166666666667,14,5,1,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58373778,0.274138735927203,0.0124398146554782,-4.33587786259543,-4.04166666666667,14,5,1,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58375305,0.274138735927203,0.0124398146554782,-4.33587786259543,-4.04166666666667,14,5,1,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58382645,0.274138735927203,0.0124398146554782,-4.33587786259543,-4.04166666666667,14,5,1,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58383491,0.274138735927203,0.0124398146554782,-4.33587786259543,-4.04166666666667,14,5,1,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,5_58388213,0.274138735927203,0.0124398146554782,-4.33587786259543,-4.04166666666667,14,5,1,12,8,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,2_233991749,0.275615941236125,0.0165567355846521,5.18681318681321,2.6764705882353,13,7,0,9,8,3,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_233992226,0.275615941236125,0.0165567355846521,5.18681318681321,2.6764705882353,13,7,0,9,8,3,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_233992896,0.275615941236125,0.0165567355846521,5.18681318681321,2.6764705882353,13,7,0,9,8,3,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_233993198,0.275615941236125,0.0165567355846521,5.18681318681321,2.6764705882353,13,7,0,9,8,3,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_233993638,0.275615941236125,0.0165567355846521,5.18681318681321,2.6764705882353,13,7,0,9,8,3,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,2_233994629,0.275615941236125,0.0144905138056798,5.18681318681321,3.28571428571429,13,7,0,11,8,1,INPP5D,Intronic,6.27444,IPA
hct_vena_mean,5_58593226,0.277922035637427,0.0134013208975942,6.15624999999999,-4.90625000000001,16,4,0,16,4,0,PDE4D,Intronic,9.97257,IPA
hct_vena_mean,2_46349129,0.281649639478668,0.00742153845421181,-3.65363128491619,4.57142857142857,11,7,2,14,6,0,PRKCE,Intronic,8.7154,IPA
hct_vena_mean,21_27406198,0.288917797810686,0.0412647711159232,4.07142857142858,2.59756097560976,11,8,1,8,10,2,APP,Intronic,10.9999,IPA
hct_vena_mean,1_57113809,0.290599432374153,0.032078113831376,-5.03296703296704,-2.48717948717949,13,7,0,8,9,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57114463,0.290599432374153,0.032078113831376,-5.03296703296704,-2.48717948717949,13,7,0,8,9,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57114671,0.290599432374153,0.032078113831376,-5.03296703296704,-2.48717948717949,13,7,0,8,9,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57116086,0.290599432374153,0.032078113831376,-5.03296703296704,-2.48717948717949,13,7,0,8,9,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57118432,0.290599432374153,0.032078113831376,-5.03296703296704,-2.48717948717949,13,7,0,8,9,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57120754,0.290599432374153,0.032078113831376,-5.03296703296704,-2.48717948717949,13,7,0,8,9,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57121883,0.290599432374153,0.032078113831376,-5.03296703296704,-2.48717948717949,13,7,0,8,9,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57122467,0.290599432374153,0.032078113831376,-5.03296703296704,-2.48717948717949,13,7,0,8,9,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57124978,0.290599432374153,0.032078113831376,-5.03296703296704,-2.48717948717949,13,7,0,8,9,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57133700,0.290599432374153,0.032078113831376,-5.03296703296704,-2.48717948717949,13,7,0,8,9,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57133950,0.290599432374153,0.047090029192749,-5.03296703296704,-2.29947916666667,13,7,0,9,7,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57136249,0.290599432374153,0.0371497606181161,-5.03296703296704,-2.37254901960785,13,7,0,9,8,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57138125,0.290599432374153,0.032078113831376,-5.03296703296704,-2.48717948717949,13,7,0,8,9,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57138301,0.290599432374153,0.032078113831376,-5.03296703296704,-2.48717948717949,13,7,0,8,9,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57138323,0.290599432374153,0.0371497606181161,-5.03296703296704,-2.37254901960785,13,7,0,9,8,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57138359,0.290599432374153,0.032078113831376,-5.03296703296704,-2.48717948717949,13,7,0,8,9,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57142755,0.290599432374153,0.032078113831376,-5.03296703296704,-2.48717948717949,13,7,0,8,9,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57155329,0.290599432374153,0.032078113831376,-5.03296703296704,-2.48717948717949,13,7,0,8,9,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57160869,0.290599432374153,0.032078113831376,-5.03296703296704,-2.48717948717949,13,7,0,8,9,3,PRKAA2,Intronic,6.33139,IPA
hct_vena_mean,1_57177244,0.290599432374153,0.0371497606181161,-5.03296703296704,-2.37254901960785,13,7,0,9,8,3,PRKAA2,3'UTR,6.33139,IPA
hct_vena_mean,1_57178308,0.290599432374153,0.032078113831376,-5.03296703296704,-2.48717948717949,13,7,0,8,9,3,PRKAA2,3'UTR,6.33139,IPA
hct_vena_mean,2_46548064,0.290640444177197,0.0326692811987321,-4.07194244604318,-2.38388625592417,12,7,1,10,7,3,EPAS1,Intronic,8.7154,IPA
hct_vena_mean,12_20526654,0.308281126268849,0.012199159052812,4.16129032258064,-2.46153846153846,15,4,1,14,2,4,PDE3A,Intronic,7.78265,IPA
hct_vena_mean,21_27332608,0.315411933465212,0.0157094575761991,-3.08675799086758,-2.57142857142857,6,9,5,8,8,4,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27334263,0.315411933465212,0.0157094575761991,-3.08675799086758,-2.57142857142857,6,9,5,8,8,4,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27335197,0.315411933465212,0.0157094575761991,-3.08675799086758,-2.57142857142857,6,9,5,8,8,4,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27337916,0.315411933465212,0.0157094575761991,-3.08675799086758,-2.57142857142857,6,9,5,8,8,4,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27337921,0.315411933465212,0.0157094575761991,-3.08675799086758,-2.57142857142857,6,9,5,8,8,4,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27339629,0.315411933465212,0.0157094575761991,-3.08675799086758,-2.57142857142857,6,9,5,8,8,4,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27341210,0.315411933465212,0.0157094575761991,-3.08675799086758,-2.57142857142857,6,9,5,8,8,4,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27348814,0.315411933465212,0.0157094575761991,-3.08675799086758,-2.57142857142857,6,9,5,8,8,4,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27358327,0.315411933465212,0.0157094575761991,-3.08675799086758,-2.57142857142857,6,9,5,8,8,4,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27361062,0.315411933465212,0.0157094575761991,-3.08675799086758,-2.57142857142857,6,9,5,8,8,4,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27364180,0.315411933465212,0.0157094575761991,-3.08675799086758,-2.57142857142857,6,9,5,8,8,4,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27364353,0.315411933465212,0.0157094575761991,-3.08675799086758,-2.57142857142857,6,9,5,8,8,4,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27369838,0.315411933465212,0.00437888065884716,-3.08675799086758,-2.87234042553192,6,9,5,9,7,4,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27291121,0.318195508416992,0.000991368105249817,-3.3433734939759,-4.16546762589928,11,6,2,12,7,1,APP,Intronic,10.9999,IPA
hct_vena_mean,10_53833671,0.320989749493462,0.0325899056748678,-4.92857142857144,-7.94736842105265,14,6,0,19,1,0,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,10_53837763,0.320989749493462,0.0325899056748678,-4.92857142857144,-7.94736842105265,14,6,0,19,1,0,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,10_53838330,0.320989749493462,0.0325899056748678,-4.92857142857144,-7.94736842105265,14,6,0,19,1,0,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,12_20834162,0.327910728831031,0.0112818960385574,3.32960893854748,-3.59677419354839,11,7,2,15,4,1,PDE3A,3'UTR,7.78265,IPA
hct_vena_mean,12_20834635,0.327910728831031,0.0112818960385574,3.32960893854748,-3.59677419354839,11,7,2,15,4,1,PDE3A,3'UTR,7.78265,IPA
hct_vena_mean,12_20835179,0.327910728831031,0.0112818960385574,3.32960893854748,-3.59677419354839,11,7,2,15,4,1,PDE3A,3'UTR,7.78265,IPA
hct_vena_mean,12_20836856,0.327910728831031,0.0112818960385574,3.32960893854748,-3.59677419354839,11,7,2,15,4,1,PDE3A,3'UTR,7.78265,IPA
hct_vena_mean,11_35221514,0.33069596270293,0.0325899056748683,4.83333333333333,-7.94736842105264,14,6,0,19,1,0,CD44,Intronic,9.21559,IPA
hct_vena_mean,2_46026512,0.336971403689853,0.022856488781592,3.34502923976608,2.38135593220339,6,11,3,7,8,5,PRKCE,Intronic,8.7154,IPA
hct_vena_mean,2_40634741,0.337640199802392,0.0306636624967655,-3.12820512820512,-3,8,9,3,13,6,1,SLC8A1,Intronic,6.07837,IPA
hct_vena_mean,10_54033639,0.338371630642755,0.0379243320895416,-4.38383838383839,3.03225806451613,2,15,3,7,12,1,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,10_54035437,0.338371630642755,0.0379243320895416,-4.38383838383839,3.03225806451613,2,15,3,7,12,1,PRKG1,Intronic,15.1229,IPA
hct_vena_mean,2_46533376,0.339603026991655,0.039039809085019,-3.80152671755727,-2.19148936170213,14,5,1,9,7,4,EPAS1,Intronic,8.7154,IPA
hct_vena_mean,2_46533552,0.339603026991655,0.039039809085019,-3.80152671755727,-2.19148936170213,14,5,1,9,7,4,EPAS1,Intronic,8.7154,IPA
hct_vena_mean,2_46534338,0.339603026991655,0.039039809085019,-3.80152671755727,-2.19148936170213,14,5,1,9,7,4,EPAS1,Intronic,8.7154,IPA
hct_vena_mean,2_46535924,0.339603026991655,0.039039809085019,-3.80152671755727,-2.19148936170213,14,5,1,9,7,4,EPAS1,Intronic,8.7154,IPA
hct_vena_mean,2_46537604,0.339603026991655,0.039039809085019,-3.80152671755727,-2.19148936170213,14,5,1,9,7,4,EPAS1,Intronic,8.7154,IPA
hct_vena_mean,2_46541176,0.339603026991655,0.039039809085019,-3.80152671755727,-2.19148936170213,14,5,1,9,7,4,EPAS1,Intronic,8.7154,IPA
hct_vena_mean,21_27408020,0.343069671542369,0.0239228459280065,4.71428571428574,3.07142857142857,14,6,0,11,8,1,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27411948,0.343069671542369,0.0239228459280065,4.71428571428574,3.07142857142857,14,6,0,11,8,1,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27413808,0.343069671542369,0.0239228459280065,4.71428571428574,3.07142857142857,14,6,0,11,8,1,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27417083,0.343069671542369,0.0239228459280065,4.71428571428574,3.07142857142857,14,6,0,11,8,1,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27423561,0.343069671542369,0.0163422206129517,4.71428571428574,3.84848484848485,14,6,0,11,9,0,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27431119,0.343069671542369,0.0392717596512131,4.71428571428574,2.50837988826816,14,6,0,11,7,2,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27436962,0.343069671542369,0.0392717596512131,4.71428571428574,2.50837988826816,14,6,0,11,7,2,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27441207,0.343069671542369,0.0392717596512131,4.71428571428574,2.50837988826816,14,6,0,11,7,2,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27451079,0.343069671542369,0.0392717596512131,4.71428571428574,2.50837988826816,14,6,0,11,7,2,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27454995,0.343069671542369,0.0392717596512131,4.71428571428574,2.50837988826816,14,6,0,11,7,2,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27458409,0.343069671542369,0.0392717596512131,4.71428571428574,2.50837988826816,14,6,0,11,7,2,APP,Intronic,10.9999,IPA
hct_vena_mean,21_27459622,0.343069671542369,0.0392717596512131,4.71428571428574,2.50837988826816,14,6,0,11,7,2,APP,Intronic,10.9999,IPA
hct_vena_mean,11_16044117,0.354489500957448,0.0084020141863689,2.59848484848484,3.32258064516129,9,6,5,7,11,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16044139,0.354489500957448,0.0084020141863689,2.59848484848484,3.32258064516129,9,6,5,7,11,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16047290,0.354489500957448,0.0084020141863689,2.59848484848484,3.32258064516129,9,6,5,7,11,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16047917,0.354489500957448,0.0084020141863689,2.59848484848484,3.32258064516129,9,6,5,7,11,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16052174,0.354489500957448,0.0084020141863689,2.59848484848484,3.32258064516129,9,6,5,7,11,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16055648,0.354489500957448,0.0084020141863689,2.59848484848484,3.32258064516129,9,6,5,7,11,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16059833,0.354489500957448,0.0084020141863689,2.59848484848484,3.32258064516129,9,6,5,7,11,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16062457,0.354489500957448,0.0084020141863689,2.59848484848484,3.32258064516129,9,6,5,7,11,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16067169,0.354489500957448,0.0084020141863689,2.59848484848484,3.32258064516129,9,6,5,7,11,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16072004,0.354489500957448,0.0084020141863689,2.59848484848484,3.32258064516129,9,6,5,7,11,2,SOX6,Intronic,13.6455,IPA
hct_vena_mean,11_16074963,0.354489500957448,0.0084020141863689,2.59848484848484,3.32258064516129,9,6,5,7,11,2,SOX6,Intronic,13.6455,IPA
